player,team,x,y,shot_statsbomb_xg,shot_outcome,shot_type,shot_body_part,shot_technique,shot_first_time,shot_one_on_one,shot_open_goal,under_pressure,minute,period,match_id,dist_to_goal,shot_angle,shot_zone,is_goal,is_on_target,shot_outcome_clean
Ben Davies,Wales,101.7,30.8,0.053537875,Saved,Open Play,Left Foot,Normal,True,,,,82,2,3857273,20.48,26.69,Edge of Box,0,1,Saved
Karim Ansarifard,Iran,99.5,36.2,0.06399969,Blocked,Open Play,Right Foot,Normal,True,,,,87,2,3857273,20.85,10.5,Edge of Box,0,0,Blocked
Mehdi Torabi,Iran,99.1,39.0,0.051057886,Off T,Open Play,Right Foot,Normal,,,,,87,2,3857273,20.92,2.74,Edge of Box,0,0,Off Target
Neco Williams,Wales,89.9,45.0,0.020104993,Wayward,Open Play,Right Foot,Normal,True,,,,95,2,3857273,30.51,9.43,Long Range,0,0,Off Target
Brennan Johnson,Wales,114.4,52.4,0.059788406,Saved Off Target,Open Play,Right Foot,Half Volley,,True,,True,95,2,3857273,13.61,65.7,Penalty Area,0,0,Saved
Ramin Rezaeian,Iran,98.3,52.1,0.031046849,Blocked,Open Play,Right Foot,Normal,,,,,95,2,3857273,24.85,29.14,Edge of Box,0,0,Blocked
Alireza Jahanbakhsh,Iran,99.2,46.5,0.031239294,Blocked,Open Play,Right Foot,Normal,,,,,96,2,3857273,21.79,17.35,Edge of Box,0,0,Blocked
Alireza Jahanbakhsh,Iran,91.4,24.9,0.011336825,Blocked,Open Play,Right Foot,Normal,,,,,97,2,3857273,32.34,27.83,Long Range,0,0,Blocked
Roozbeh Cheshmi,Iran,95.1,37.5,0.03268815,Goal,Open Play,Right Foot,Normal,,,,,97,2,3857273,25.03,5.73,Edge of Box,1,1,Goal
Ramin Rezaeian,Iran,104.8,45.3,0.19933115,Goal,Open Play,Right Foot,Lob,,,,,100,2,3857273,16.1,19.22,Penalty Area,1,1,Goal
Kingsley Coman,France,112.3,29.9,0.08786314,Off T,Open Play,Left Foot,Normal,,,,,24,1,3857275,12.7,52.68,Penalty Area,0,0,Off Target
Anis Ben Slimane,Tunisia,110.9,41.0,0.1007914,Saved,Open Play,Head,Normal,,,,,29,1,3857275,9.15,6.27,Central (12m),0,1,Saved
Wahbi Khazri,Tunisia,95.1,52.3,0.016592033,Saved,Open Play,Left Foot,Half Volley,,,,,34,1,3857275,27.77,26.29,Edge of Box,0,1,Saved
Youssouf Fofana,France,99.9,53.4,0.041162748,Blocked,Open Play,Right Foot,Normal,,,,,46,1,3857275,24.16,33.69,Edge of Box,0,0,Blocked
Wahbi Khazri,Tunisia,97.9,19.8,0.010898009,Off T,Open Play,Right Foot,Normal,,,,,46,1,3857275,29.94,42.43,Edge of Box,0,0,Off Target
Aïssa Bilal Laïdouni,Tunisia,114.8,22.4,0.013856714,Off T,Open Play,Right Foot,Normal,,True,,,51,2,3857275,18.35,73.54,Penalty Area,0,0,Off Target
Wahbi Khazri,Tunisia,103.3,37.8,0.15620883,Goal,Open Play,Left Foot,Normal,,,,True,57,2,3857275,16.84,7.5,Penalty Area,1,1,Goal
Axel Disasi,France,111.3,41.5,0.061025612,Blocked,Open Play,Head,Normal,,,,True,79,2,3857275,8.83,9.78,Central (12m),0,0,Blocked
Adrien Rabiot,France,113.8,47.7,0.080746524,Wayward,Open Play,Right Foot,Volley,True,,,,81,2,3857275,9.89,51.16,Central (12m),0,0,Off Target
Ousmane Dembélé,France,95.9,53.5,0.020325886,Saved,Open Play,Right Foot,Normal,,,,,81,2,3857275,27.62,29.26,Edge of Box,0,1,Saved
Adrien Rabiot,France,108.7,29.1,0.06369618,Wayward,Open Play,Left Foot,Volley,,,,,84,2,3857275,15.7,43.97,Penalty Area,0,0,Off Target
Kylian Mbappé Lottin,France,116.8,24.7,0.01194291,Saved,Open Play,Right Foot,Normal,,,,,88,2,3857275,15.63,78.19,Penalty Area,0,1,Saved
Randal Kolo Muani,France,96.4,37.1,0.041042205,Blocked,Open Play,Right Foot,Normal,,,,,89,2,3857275,23.78,7.01,Edge of Box,0,0,Blocked
Kylian Mbappé Lottin,France,95.6,30.2,0.06416701,Blocked,Free Kick,Right Foot,Normal,,,,,92,2,3857275,26.29,21.88,Edge of Box,0,0,Blocked
Kylian Mbappé Lottin,France,87.6,15.0,0.005017159,Saved,Open Play,Right Foot,Normal,,,,,92,2,3857275,40.92,37.65,Long Range,0,1,Saved
Marcus Rashford,England,104.0,39.5,0.28441095,Saved,Open Play,Right Foot,Normal,True,,,,9,1,3857261,16.01,1.79,Penalty Area,0,1,Saved
Phil Foden,England,97.4,54.6,0.02354375,Off T,Open Play,Left Foot,Normal,,,,,14,1,3857261,26.91,32.86,Edge of Box,0,0,Off Target
Harry Maguire,England,120.0,54.6,0.01084097,Off T,Open Play,Head,Normal,,True,,True,17,1,3857261,14.6,90.0,Penalty Area,0,0,Off Target
Marcus Rashford,England,98.2,19.5,0.010357286,Blocked,Open Play,Right Foot,Normal,,,,,23,1,3857261,29.92,43.24,Edge of Box,0,0,Blocked
Phil Foden,England,105.5,47.4,0.05725451,Off T,Open Play,Left Foot,Normal,,,,,37,1,3857261,16.28,27.04,Penalty Area,0,0,Off Target
Joe Allen,Wales,94.1,47.0,0.022615774,Blocked,Open Play,Right Foot,Normal,True,,,,38,1,3857261,26.83,15.12,Edge of Box,0,0,Blocked
Marcus Rashford,England,108.4,35.0,0.081256144,Off T,Open Play,Right Foot,Overhead Kick,True,,,,38,1,3857261,12.63,23.32,Penalty Area,0,0,Off Target
Harry Kane,England,101.5,35.7,0.028181294,Blocked,Open Play,Left Foot,Normal,True,,,,43,1,3857261,18.99,13.09,Penalty Area,0,0,Blocked
Harry Kane,England,101.2,27.6,0.030065771,Blocked,Open Play,Right Foot,Normal,,,,,47,1,3857261,22.52,33.41,Edge of Box,0,0,Blocked
John Stones,England,112.8,55.4,0.006450981,Saved,Open Play,Head,Normal,,,,True,47,1,3857261,17.0,64.94,Penalty Area,0,1,Saved
Joe Allen,Wales,100.7,51.3,0.04109325,Off T,Open Play,Left Foot,Normal,,,,,49,1,3857261,22.36,30.35,Edge of Box,0,0,Off Target
Marcus Rashford,England,96.1,29.3,0.05780817,Goal,Free Kick,Right Foot,Normal,,,,,49,2,3857261,26.19,24.12,Edge of Box,1,1,Goal
Phil Foden,England,114.5,34.1,0.44030064,Goal,Open Play,Left Foot,Normal,True,,,,50,2,3857261,8.07,47.01,Central (12m),1,1,Goal
Kieffer Roberto Francisco Moore,Wales,90.1,22.3,0.00753591,Saved,Open Play,Right Foot,Normal,,,,,55,2,3857261,34.75,30.62,Long Range,0,1,Saved
Marcus Rashford,England,109.9,50.3,0.096602984,Goal,Open Play,Left Foot,Normal,,,,,67,2,3857261,14.43,45.56,Penalty Area,1,1,Goal
Marcus Rashford,England,110.3,52.4,0.13184288,Saved,Open Play,Right Foot,Normal,True,,,,71,2,3857261,15.74,51.97,Penalty Area,0,1,Saved
Brennan Johnson,Wales,104.5,57.3,0.02192258,Blocked,Open Play,Right Foot,Normal,,,,,72,2,3857261,23.23,48.14,Edge of Box,0,0,Blocked
Jude Bellingham,England,104.3,32.8,0.25030845,Saved,Open Play,Right Foot,Normal,True,,,,76,2,3857261,17.27,24.64,Penalty Area,0,1,Saved
Jude Bellingham,England,112.7,29.3,0.24362406,Wayward,Open Play,Left Foot,Normal,True,,,,76,2,3857261,12.95,55.7,Penalty Area,0,0,Off Target
Phil Foden,England,116.1,39.5,0.6100251,Off T,Open Play,Left Foot,Half Volley,True,,,,76,2,3857261,3.93,7.31,Six Yard Box,0,0,Off Target
Harry Wilson,Wales,92.6,52.6,0.031328887,Blocked,Free Kick,Left Foot,Normal,,,,,82,2,3857261,30.16,24.7,Long Range,0,0,Blocked
Rubin Colwill,Wales,98.3,26.1,0.025066664,Off T,Open Play,Right Foot,Normal,True,,,,83,2,3857261,25.77,32.64,Edge of Box,0,0,Off Target
Kieffer Roberto Francisco Moore,Wales,102.1,34.6,0.058446433,Off T,Open Play,Right Foot,Normal,,,,,86,2,3857261,18.7,16.79,Penalty Area,0,0,Off Target
John Stones,England,114.4,43.9,0.45507616,Post,Open Play,Left Foot,Half Volley,True,,,True,90,2,3857261,6.82,34.85,Central (12m),0,0,Post
Phil Foden,England,111.0,48.5,0.09753507,Blocked,Open Play,Left Foot,Normal,True,,,,93,2,3857261,12.38,43.36,Penalty Area,0,0,Blocked
Bryan Mbeumo,Cameroon,109.4,22.7,0.016072592,Saved,Open Play,Left Foot,Normal,True,,,,9,1,3857290,20.29,58.5,Edge of Box,0,1,Saved
Karl Brillant Toko Ekambi,Cameroon,108.7,32.1,0.15900026,Off T,Open Play,Right Foot,Half Volley,True,,,,9,1,3857290,13.79,34.96,Penalty Area,0,0,Off Target
Granit Xhaka,Switzerland,88.1,28.2,0.012105021,Off T,Open Play,Left Foot,Normal,,,,,11,1,3857290,34.01,20.3,Long Range,0,0,Off Target
Ngoran Suiru Fai Collins,Cameroon,98.8,59.8,0.009452554,Off T,Open Play,Right Foot,Normal,,,,,25,1,3857290,29.01,43.04,Edge of Box,0,0,Off Target
Martin Hongla Yma II,Cameroon,110.6,53.8,0.08237888,Saved,Open Play,Right Foot,Normal,,True,,True,29,1,3857290,16.7,55.74,Penalty Area,0,1,Saved
Nico Elvedi,Switzerland,113.3,38.7,0.19001445,Off T,Open Play,Head,Normal,,,,True,39,1,3857290,6.82,10.98,Central (12m),0,0,Off Target
Jean-Eric Maxim Choupo-Moting,Cameroon,105.2,53.5,0.041722767,Blocked,Open Play,Right Foot,Normal,,,,,40,1,3857290,20.03,42.37,Edge of Box,0,0,Blocked
Manuel Obafemi Akanji,Switzerland,114.7,38.7,0.15555824,Off T,Open Play,Head,Normal,,,,,45,1,3857290,5.46,13.78,Six Yard Box,0,0,Off Target
Breel-Donald Embolo,Switzerland,111.9,39.5,0.55189455,Goal,Open Play,Right Foot,Normal,True,,,True,47,2,3857290,8.12,3.53,Central (12m),1,1,Goal
Nicolas Alexis Julio N'Koulou Ndoubena,Cameroon,116.1,35.1,0.24569963,Saved,Open Play,Head,Normal,,,,,49,2,3857290,6.26,51.48,Central (12m),0,1,Saved
Jean-Eric Maxim Choupo-Moting,Cameroon,119.2,47.9,0.0123953605,Saved,Open Play,Right Foot,Normal,,,,,56,2,3857290,7.94,84.22,Central (12m),0,1,Saved
André-Frank Zambo Anguissa,Cameroon,107.5,44.3,0.046351306,Saved,Open Play,Head,Normal,,,,True,65,2,3857290,13.22,18.98,Penalty Area,0,1,Saved
Ruben Vargas,Switzerland,107.5,41.8,0.1977995,Saved,Open Play,Right Foot,Normal,True,,,,65,2,3857290,12.63,8.19,Penalty Area,0,1,Saved
Granit Xhaka,Switzerland,96.2,37.3,0.048882935,Saved,Open Play,Left Foot,Normal,,,,,88,2,3857290,23.95,6.47,Edge of Box,0,1,Saved
Haris Seferović,Switzerland,108.0,45.8,0.27028984,Blocked,Open Play,Left Foot,Normal,,,,,94,2,3857290,13.33,25.8,Penalty Area,0,0,Blocked
Otávio Edmilson da Silva Monteiro,Portugal,96.6,34.3,0.02513017,Off T,Open Play,Right Foot,Volley,True,,,,4,1,3857298,24.08,13.69,Edge of Box,0,0,Off Target
Rúben Diogo Da Silva Neves,Portugal,98.1,36.6,0.07171052,Blocked,Open Play,Right Foot,Normal,True,,,,5,1,3857298,22.16,8.82,Edge of Box,0,0,Blocked
Cristiano Ronaldo dos Santos Aveiro,Portugal,107.7,39.2,0.4577736,Saved,Open Play,Right Foot,Normal,,True,,,9,1,3857298,12.33,3.72,Penalty Area,0,1,Saved
Cristiano Ronaldo dos Santos Aveiro,Portugal,116.3,43.7,0.2074416,Off T,Open Play,Head,Normal,,,,True,12,1,3857298,5.23,45.0,Six Yard Box,0,0,Off Target
João Félix Sequeira,Portugal,104.2,35.6,0.07848694,Off T,Open Play,Left Foot,Normal,True,,,,27,1,3857298,16.4,15.56,Penalty Area,0,0,Off Target
Otávio Edmilson da Silva Monteiro,Portugal,99.9,32.5,0.045895047,Saved,Open Play,Right Foot,Normal,,,,,35,1,3857298,21.45,20.46,Edge of Box,0,1,Saved
Cristiano Ronaldo dos Santos Aveiro,Portugal,110.0,25.1,0.030432492,Blocked,Open Play,Left Foot,Normal,True,,,,41,1,3857298,17.94,56.13,Penalty Area,0,0,Blocked
Alidu Seidu,Ghana,88.8,44.2,0.015372672,Off T,Open Play,Left Foot,Half Volley,True,,,,53,2,3857298,31.48,7.67,Long Range,0,0,Off Target
Mohammed Kudus,Ghana,92.9,31.0,0.030134441,Off T,Open Play,Left Foot,Normal,,,,,54,2,3857298,28.56,18.37,Edge of Box,0,0,Off Target
Cristiano Ronaldo dos Santos Aveiro,Portugal,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,64,2,3857298,11.9,0.48,Central (12m),1,1,Goal
Iñaki Williams Arthuer,Ghana,91.1,47.3,0.020453067,Blocked,Open Play,Right Foot,Normal,,,,,66,2,3857298,29.81,14.18,Edge of Box,0,0,Blocked
Thomas Teye Partey,Ghana,92.4,52.5,0.021057075,Off T,Open Play,Right Foot,Normal,,,,True,68,2,3857298,30.3,24.37,Long Range,0,0,Off Target
Mohammed Kudus,Ghana,90.8,34.5,0.02159481,Saved,Open Play,Left Foot,Half Volley,,,,,71,2,3857298,29.71,10.67,Edge of Box,0,1,Saved
André Ayew Pelé,Ghana,115.6,39.8,0.48524466,Goal,Open Play,Right Foot,Half Volley,True,,,,72,2,3857298,4.4,2.6,Six Yard Box,1,1,Goal
João Félix Sequeira,Portugal,107.5,52.6,0.21504128,Goal,Open Play,Right Foot,Normal,,True,,,77,2,3857298,17.75,45.23,Penalty Area,1,1,Goal
Rafael Alexandre Conceição Leão,Portugal,111.7,28.3,0.15539157,Goal,Open Play,Right Foot,Normal,True,,,,79,2,3857298,14.35,54.65,Penalty Area,1,1,Goal
Osman Bukari,Ghana,113.5,40.2,0.15547352,Goal,Open Play,Head,Normal,,,,,88,2,3857298,6.5,1.76,Central (12m),1,1,Goal
Mohamed Salisu,Ghana,106.9,30.6,0.02431712,Off T,Open Play,Head,Normal,,,,True,91,2,3857298,16.12,35.66,Penalty Area,0,0,Off Target
Rafael Alexandre Conceição Leão,Portugal,95.5,29.9,0.026070174,Blocked,Open Play,Right Foot,Normal,,,,,95,2,3857298,26.5,22.4,Edge of Box,0,0,Blocked
Osman Bukari,Ghana,103.3,12.6,0.0063759447,Off T,Open Play,Right Foot,Normal,,,,,97,2,3857298,32.09,58.64,Long Range,0,0,Off Target
Boulaye Dia,Senegal,107.0,27.1,0.034865376,Blocked,Open Play,Left Foot,Half Volley,,,,,0,1,3857285,18.31,44.78,Penalty Area,0,0,Blocked
Vincent Janssen,Netherlands,103.2,34.3,0.12169348,Blocked,Open Play,Left Foot,Normal,True,,,,3,1,3857285,17.74,18.74,Penalty Area,0,0,Blocked
Ismaïla Sarr,Senegal,97.5,44.1,0.059537582,Off T,Open Play,Left Foot,Normal,,,,True,8,1,3857285,22.87,10.33,Edge of Box,0,0,Off Target
Daley Blind,Netherlands,112.8,32.9,0.04866169,Off T,Open Play,Head,Normal,,,,True,16,1,3857285,10.11,44.6,Central (12m),0,0,Off Target
Vincent Janssen,Netherlands,98.3,44.3,0.03382374,Blocked,Open Play,Left Foot,Normal,,,,True,18,1,3857285,22.12,11.21,Edge of Box,0,0,Blocked
Ismaïla Sarr,Senegal,102.7,25.9,0.034923773,Blocked,Open Play,Right Foot,Normal,,,,,24,1,3857285,22.32,39.18,Edge of Box,0,0,Blocked
Virgil van Dijk,Netherlands,109.4,38.0,0.045367446,Off T,Open Play,Head,Normal,,,,True,26,1,3857285,10.79,10.68,Central (12m),0,0,Off Target
Idrissa Gana Gueye,Senegal,100.9,48.4,0.025139945,Blocked,Open Play,Right Foot,Normal,,,,,28,1,3857285,20.87,23.74,Edge of Box,0,0,Blocked
Krépin Diatta,Senegal,100.0,56.6,0.03131155,Off T,Open Play,Left Foot,Normal,,,,,28,1,3857285,25.99,39.69,Edge of Box,0,0,Off Target
Youssouf Sabaly,Senegal,84.7,54.0,0.0068181115,Saved,Open Play,Right Foot,Normal,,,,,32,1,3857285,37.97,21.63,Long Range,0,1,Saved
Steven Berghuis,Netherlands,97.2,47.3,0.030127633,Off T,Open Play,Left Foot,Volley,,,,,39,1,3857285,23.94,17.75,Edge of Box,0,0,Off Target
Virgil van Dijk,Netherlands,111.1,40.2,0.06871433,Off T,Open Play,Head,Normal,,,,True,52,2,3857285,8.9,1.29,Central (12m),0,0,Off Target
Youssouf Sabaly,Senegal,96.9,57.9,0.011074076,Blocked,Open Play,Right Foot,Normal,,,,,53,2,3857285,29.22,37.77,Edge of Box,0,0,Blocked
Krépin Diatta,Senegal,115.2,50.5,0.058196757,Wayward,Open Play,Right Foot,Half Volley,True,,,,57,2,3857285,11.55,65.43,Central (12m),0,0,Off Target
Steven Berghuis,Netherlands,95.3,32.8,0.038496487,Blocked,Open Play,Left Foot,Normal,,,,,59,2,3857285,25.73,16.25,Edge of Box,0,0,Blocked
Boulaye Dia,Senegal,107.6,56.5,0.04221427,Saved,Open Play,Right Foot,Normal,True,,,,64,2,3857285,20.64,53.07,Edge of Box,0,1,Saved
Idrissa Gana Gueye,Senegal,103.3,40.4,0.06520781,Saved,Open Play,Right Foot,Half Volley,,,,True,72,2,3857285,16.7,1.37,Penalty Area,0,1,Saved
Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,104.3,31.7,0.07416881,Off T,Open Play,Left Foot,Half Volley,True,,,,74,2,3857285,17.76,27.86,Penalty Area,0,0,Off Target
Ismaïla Sarr,Senegal,111.3,40.6,0.06430619,Off T,Open Play,Head,Normal,,,,True,81,2,3857285,8.72,3.95,Central (12m),0,0,Off Target
Cody Mathès Gakpo,Netherlands,112.3,39.0,0.28603274,Goal,Open Play,Head,Normal,,True,,,83,2,3857285,7.76,7.4,Central (12m),1,1,Goal
Pape Gueye,Senegal,93.8,56.8,0.008650101,Saved,Open Play,Left Foot,Normal,,,,,85,2,3857285,31.12,32.67,Long Range,0,1,Saved
Ismail Jakobs,Senegal,91.0,27.5,0.014392905,Off T,Open Play,Left Foot,Half Volley,True,,,,91,2,3857285,31.58,23.32,Long Range,0,0,Off Target
Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,112.8,35.7,0.16068545,Off T,Open Play,Head,Normal,,True,,,92,2,3857285,8.39,30.85,Central (12m),0,0,Off Target
Memphis Depay,Netherlands,101.2,50.1,0.102816984,Saved,Open Play,Left Foot,Normal,,,,,98,2,3857285,21.34,28.25,Edge of Box,0,1,Saved
Davy Klaassen,Netherlands,109.5,34.8,0.34814927,Goal,Open Play,Left Foot,Normal,True,,,,98,2,3857285,11.72,26.35,Central (12m),1,1,Goal
Joshua Sargent,United States,116.0,35.3,0.25332773,Post,Open Play,Head,Normal,,,,,9,1,3857282,6.17,49.6,Central (12m),0,0,Post
Ethan Ampadu,Wales,87.6,43.1,0.013776194,Off T,Open Play,Right Foot,Half Volley,,,,,13,1,3857282,32.55,5.47,Long Range,0,0,Off Target
Sergino Dest,United States,90.9,56.6,0.0066337776,Off T,Open Play,Right Foot,Normal,,,,,28,1,3857282,33.5,29.7,Long Range,0,0,Off Target
Timothy Weah,United States,107.7,37.8,0.20100605,Goal,Open Play,Right Foot,Normal,True,,,True,35,1,3857282,12.5,10.14,Penalty Area,1,1,Goal
Ben Davies,Wales,114.7,37.5,0.14399761,Off T,Open Play,Head,Normal,,,,True,44,1,3857282,5.86,25.25,Six Yard Box,0,0,Off Target
Kieffer Roberto Francisco Moore,Wales,93.4,42.2,0.032130886,Blocked,Open Play,Left Foot,Half Volley,,,,,60,2,3857282,26.69,4.73,Edge of Box,0,0,Blocked
Ben Davies,Wales,109.2,38.3,0.18666926,Saved,Open Play,Head,Diving Header,,,,,63,2,3857282,10.93,8.95,Central (12m),0,1,Saved
Kieffer Roberto Francisco Moore,Wales,116.3,43.4,0.19270518,Off T,Open Play,Head,Normal,,,,,64,2,3857282,5.02,42.58,Six Yard Box,0,0,Off Target
Haji Wright,United States,106.6,46.9,0.027433796,Off T,Open Play,Head,Normal,,,,True,74,2,3857282,15.07,27.25,Penalty Area,0,0,Off Target
Brenden Aaronson,United States,116.3,46.7,0.09428854,Off T,Open Play,Head,Normal,,,,True,76,2,3857282,7.65,61.09,Central (12m),0,0,Off Target
Gareth Frank Bale,Wales,108.0,40.0,0.7835,Goal,Penalty,Left Foot,Normal,,,,,81,2,3857282,12.0,0.0,Penalty Area,1,1,Goal
Brennan Johnson,Wales,109.9,56.2,0.042556882,Saved,Open Play,Right Foot,Normal,,,,,88,2,3857282,19.09,58.06,Penalty Area,0,1,Saved
Tyler Adams,United States,92.8,35.5,0.019808901,Blocked,Open Play,Right Foot,Half Volley,,,,,91,2,3857282,27.57,9.39,Edge of Box,0,0,Blocked
Mohammed Al Burayk,Saudi Arabia,91.6,24.8,0.012477021,Blocked,Open Play,Right Foot,Normal,,,,,7,1,3857297,32.21,28.16,Long Range,0,0,Blocked
Mohammed Kanoo,Saudi Arabia,105.5,54.5,0.03839731,Saved,Open Play,Right Foot,Normal,True,,,,12,1,3857297,20.51,45.0,Edge of Box,0,1,Saved
Krystian Bielik,Poland,111.7,39.3,0.075333446,Blocked,Open Play,Head,Normal,,,,True,25,1,3857297,8.33,4.82,Central (12m),0,0,Blocked
Saleh Khalid Al Shehri,Saudi Arabia,108.5,45.0,0.044610713,Wayward,Open Play,Head,Normal,,,,,32,1,3857297,12.54,23.5,Penalty Area,0,0,Off Target
Piotr Zieliński,Poland,111.9,44.7,0.23496674,Goal,Open Play,Right Foot,Half Volley,True,,,,38,1,3857297,9.36,30.12,Central (12m),1,1,Goal
Robert Lewandowski,Poland,112.9,58.5,0.009729679,Wayward,Open Play,Right Foot,Half Volley,,True,,,40,1,3857297,19.82,69.0,Penalty Area,0,0,Off Target
Salem Mohammed Al Dawsari,Saudi Arabia,108.1,40.1,0.7835,Saved,Penalty,Right Foot,Normal,,,,,45,1,3857297,11.9,0.48,Central (12m),0,1,Saved
Mohammed Al Burayk,Saudi Arabia,112.7,32.9,0.35719204,Saved,Open Play,Right Foot,Normal,True,,,,45,1,3857297,10.18,44.2,Central (12m),0,1,Saved
Saud Abdullah Abdul Hamid,Saudi Arabia,85.9,24.5,0.005913877,Blocked,Open Play,Right Foot,Normal,,,,,50,2,3857297,37.46,24.44,Long Range,0,0,Blocked
Mohammed Kanoo,Saudi Arabia,104.2,39.3,0.03705331,Off T,Open Play,Right Foot,Overhead Kick,True,,,,50,2,3857297,15.82,2.54,Penalty Area,0,0,Off Target
Salem Mohammed Al Dawsari,Saudi Arabia,97.6,21.6,0.010959039,Off T,Open Play,Right Foot,Normal,,,,,53,2,3857297,28.99,39.4,Edge of Box,0,0,Off Target
Salem Mohammed Al Dawsari,Saudi Arabia,114.6,36.1,0.16438472,Saved,Open Play,Left Foot,Normal,,,,,54,2,3857297,6.66,35.84,Central (12m),0,1,Saved
Abdulelah Saad Hameed Al-Malki,Saudi Arabia,97.0,40.0,0.0391187,Off T,Open Play,Right Foot,Volley,True,,,,54,2,3857297,23.0,0.0,Edge of Box,0,0,Off Target
Firas Tariq Nasser Al Albirakan,Saudi Arabia,112.9,27.5,0.11089649,Off T,Open Play,Left Foot,Normal,,True,,True,59,2,3857297,14.38,60.4,Penalty Area,0,0,Off Target
Mohammed Kanoo,Saudi Arabia,107.3,49.4,0.07597345,Off T,Open Play,Right Foot,Normal,True,,,,60,2,3857297,15.8,36.51,Penalty Area,0,0,Off Target
Arkadiusz Milik,Poland,111.0,38.8,0.13519733,Post,Open Play,Head,Normal,,,,,62,2,3857297,9.08,7.59,Central (12m),0,0,Post
Robert Lewandowski,Poland,115.1,44.4,0.25903136,Post,Open Play,Other,Normal,,,,,65,2,3857297,6.59,41.92,Central (12m),0,0,Post
Nawaf Shaker Al Abid,Saudi Arabia,95.1,46.7,0.0660456,Blocked,Free Kick,Left Foot,Normal,,,,,67,2,3857297,25.79,15.06,Edge of Box,0,0,Blocked
Salem Mohammed Al Dawsari,Saudi Arabia,96.0,34.2,0.03677261,Saved,Open Play,Right Foot,Normal,,,,,68,2,3857297,24.69,13.59,Edge of Box,0,1,Saved
Robert Lewandowski,Poland,107.3,49.0,0.09536816,Blocked,Open Play,Right Foot,Normal,True,,,,72,2,3857297,15.57,35.32,Penalty Area,0,0,Blocked
Abdulelah Saad Hameed Al-Malki,Saudi Arabia,103.2,34.7,0.10027991,Off T,Open Play,Left Foot,Normal,True,,,,77,2,3857297,17.62,17.51,Penalty Area,0,0,Off Target
Krzysztof Piątek,Poland,107.4,41.4,0.02819521,Off T,Open Play,Head,Normal,,,,True,80,2,3857297,12.68,6.34,Penalty Area,0,0,Off Target
Robert Lewandowski,Poland,107.2,44.6,0.47824246,Goal,Open Play,Left Foot,Normal,,True,,,81,2,3857297,13.6,19.77,Penalty Area,1,1,Goal
Abdulrahman Al-Obood,Saudi Arabia,118.0,48.2,0.041744728,Off T,Open Play,Head,Normal,,,,True,86,2,3857297,8.44,76.29,Central (12m),0,0,Off Target
Robert Lewandowski,Poland,109.9,48.1,0.4181081,Saved,Open Play,Right Foot,Lob,,True,,,89,2,3857297,12.95,38.73,Penalty Area,0,1,Saved
Mohammed Kanoo,Saudi Arabia,95.3,32.9,0.046656966,Off T,Open Play,Right Foot,Normal,,,,,95,2,3857297,25.7,16.04,Edge of Box,0,0,Off Target
Memphis Depay,Netherlands,114.9,52.7,0.04113277,Off T,Open Play,Right Foot,Half Volley,True,,,,0,1,3857294,13.69,68.12,Penalty Area,0,0,Off Target
Hassan Khalid Al Heidos,Qatar,89.6,52.0,0.015712837,Saved,Open Play,Right Foot,Normal,,,,,2,1,3857294,32.68,21.54,Long Range,0,1,Saved
Daley Blind,Netherlands,114.1,29.0,0.10723932,Saved,Open Play,Right Foot,Normal,True,,,,3,1,3857294,12.48,61.79,Penalty Area,0,1,Saved
Daley Blind,Netherlands,115.2,28.6,0.042171385,Off T,Open Play,Right Foot,Volley,True,,,True,3,1,3857294,12.37,67.17,Penalty Area,0,0,Off Target
Cody Mathès Gakpo,Netherlands,93.2,29.5,0.023612352,Blocked,Open Play,Right Foot,Normal,,,,True,6,1,3857294,28.78,21.39,Edge of Box,0,0,Blocked
Frenkie de Jong,Netherlands,96.9,32.3,0.032602046,Blocked,Open Play,Right Foot,Normal,,,,,13,1,3857294,24.35,18.43,Edge of Box,0,0,Blocked
Memphis Depay,Netherlands,107.4,31.3,0.14338174,Off T,Open Play,Right Foot,Half Volley,True,,,,13,1,3857294,15.31,34.62,Penalty Area,0,0,Off Target
Davy Klaassen,Netherlands,113.0,44.5,0.08364612,Off T,Open Play,Head,Normal,,,,True,18,1,3857294,8.32,32.74,Central (12m),0,0,Off Target
Abdelkarim Hassan Al Haj Fadlalla,Qatar,109.2,45.5,0.067132466,Off T,Open Play,Right Foot,Volley,True,,,,24,1,3857294,12.12,26.99,Penalty Area,0,0,Off Target
Memphis Depay,Netherlands,113.6,30.5,0.0753362,Blocked,Open Play,Right Foot,Normal,,,,True,25,1,3857294,11.45,56.03,Central (12m),0,0,Blocked
Cody Mathès Gakpo,Netherlands,103.3,39.8,0.14035599,Goal,Open Play,Right Foot,Normal,,,,True,25,1,3857294,16.7,0.69,Penalty Area,1,1,Goal
Ismaeel Mohammad Mohammad,Qatar,93.9,39.3,0.03016361,Saved,Open Play,Right Foot,Normal,,,,True,28,1,3857294,26.11,1.54,Edge of Box,0,1,Saved
